Nom Officiel Département,Code Officiel Commune,Nom Officiel Commune,population,latitude,longitude
Hautes-Alpes,05126,Rosans,480.0,44.45,5.449997
Hautes-Alpes,05128,Saint-André-d'Embrun,702.0,44.55,6.550003
Hautes-Alpes,05139,Dévoluy,895.0,44.65,5.850006
Hautes-Alpes,05153,Saint-Michel-de-Chaillol,361.0,44.65,6.149994
Hautes-Alpes,05163,Le Sauze-du-Lac,153.0,44.45,6.350006
Hautes-Alpes,05164,Savines-le-Lac,1095.0,44.55,6.350006
Alpes-Maritimes,06008,Auvare,44.0,44.05,6.949997
Alpes-Maritimes,06031,Cantaron,1285.0,43.75,7.350006
Alpes-Maritimes,06049,Courmes,109.0,43.75,7.050003
Alpes-Maritimes,06084,Mouans-Sartoux,10531.0,43.65,6.949997
Ardèche,07001,Accons,369.0,44.85,4.350006
Ardèche,07004,Ajoux,80.0,44.75,4.449997
Ardèche,07011,Vallées-d'Antraigues-Asperjoc,858.0,44.75,4.350006
Ardèche,07101,Grospierres,920.0,44.35,4.25
Ardèche,07137,Lavillatte,42.0,44.75,3.949997
Ardèche,07146,Lyas,593.0,44.75,4.649994
Ardèche,07151,Mars,251.0,45.05,4.350006
Ardèche,07233,Saint-Étienne-de-Serre,204.0,44.85,4.550003
Ardèche,07258,Saint-Julien-Vocance,222.0,45.15,4.449997
Ardèche,07273,Saint-Maurice-d'Ibie,214.0,44.45,4.449997
Ardèche,07287,Saint-Pons,296.0,44.55,4.550003
Ardèche,07288,Saint-Priest,1329.0,44.75,4.550003
Ardèche,07331,Vals-les-Bains,3485.0,44.65,4.350006
Ardèche,07344,Vinzieux,503.0,45.35,4.75
Ardèche,07347,Vocance,619.0,45.15,4.550003
Ardennes,08008,Amagne,760.0,49.55,4.550003
Ardennes,08032,Aussonce,225.0,49.35,4.350006
Ardennes,08036,Autry,101.0,49.25,4.850006
Ardennes,08070,Blanzy-la-Salonnaise,383.0,49.45,4.149994
Ardennes,08113,Chaumont-Porcien,509.0,49.65,4.25
Ardennes,08130,Contreuve,84.0,49.35,4.649994
Ardennes,08171,Fléville,93.0,49.35,4.949997
Ardennes,08195,Gomont,322.0,49.55,4.149994
Ardennes,08216,Haudrecy,322.0,49.75,4.649994
Ardennes,08259,Longwé,69.0,49.35,4.75
Ardennes,08330,Novy-Chevrières,772.0,49.55,4.449997
Ardennes,08360,Renneville,198.0,49.65,4.149994
Ardennes,08379,Saint-Étienne-à-Arnes,243.0,49.35,4.550003
Ardennes,08391,Saint-Menges,938.0,49.75,4.949997
Ardennes,08397,Saint-Remy-le-Petit,55.0,49.45,4.25
Ardennes,08415,Sery,324.0,49.55,4.350006
Ardennes,08416,Seuil,178.0,49.45,4.449997
Ardennes,08492,Vrigne-Meuse,332.0,49.75,4.850006
Ariège,09002,Aigues-Vives,634.0,43.05,1.8500061
Ariège,09031,Axiat,44.0,42.85,1.75
Ariège,09034,Balacet,44.0,42.85,0.94999695
Ariège,09094,Cérizols,139.0,43.15,1.050003
Ariège,09102,Coutens,176.0,43.05,1.8500061
Ariège,09110,Encourtiech,95.0,42.95,1.1499939
Ariège,09121,Ferrières-sur-Ariège,761.0,42.95,1.6499939
Ariège,09138,L'Herm,192.0,42.95,1.6499939
Ariège,09199,Montaut,695.0,43.15,1.6499939
Ariège,09211,Montségur,116.0,42.85,1.8500061
Ariège,09218,Orgeix,97.0,42.65,1.8500061
Ariège,09272,Saint-Paul-de-Jarrat,1346.0,42.95,1.6499939
Ariège,09284,Ségura,191.0,43.05,1.6499939
Ariège,09289,Lorp-Sentaraille,1427.0,43.05,1.1499939
Ariège,09324,Varilhes,3495.0,43.05,1.6499939
Aube,10019,Val-d'Auzon,372.0,48.45,4.350006
Aube,10024,Avreuil,169.0,48.05,4.050003
Aube,10039,Bergères,112.0,48.15,4.649994
Aube,10078,Champ-sur-Barse,26.0,48.25,4.449997
Aube,10261,Mussy-sur-Seine,975.0,47.95,4.550003
Aube,10309,Prusy,92.0,47.95,4.050003
Aube,10316,Rhèges,209.0,48.55,3.949997
Aube,10330,Rouvres-les-Vignes,113.0,48.25,4.850006
Aube,10331,Rumilly-lès-Vaudes,573.0,48.15,4.149994
Aube,10342,Saint-Jean-de-Bonneval,403.0,48.15,4.050003
Aube,10349,Saint-Lyé,2870.0,48.35,3.949997
Aube,10359,Saint-Phal,513.0,48.15,4.050003
Aube,10380,Torcy-le-Petit,75.0,48.55,4.149994
Aube,10408,Viâpres-le-Petit,136.0,48.55,4.050003
Aube,10438,Vitry-le-Croisé,223.0,48.15,4.550003
Aube,10443,Vougrey,42.0,48.05,4.25
Aude,11019,Aunat,62.0,42.75,2.149994
Aude,11067,Canet,1833.0,43.25,2.850006
Aude,11126,Escales,481.0,43.25,2.75
Aude,11131,Val-du-Faby,582.0,42.95,2.149994
Aude,11175,Issel,484.0,43.35,2.050003
Aude,11220,Marseillette,700.0,43.25,2.550003
Aude,11259,Moussoulens,996.0,43.25,2.25
Aude,11303,Puivert,428.0,42.95,2.050003
Aude,11334,Sainte-Camelle,121.0,43.25,1.75
Aude,11405,Ventenac-en-Minervois,581.0,43.25,2.850006
Aude,11407,Verdun-en-Lauragais,287.0,43.35,2.050003
Aude,11421,Villedaigne,548.0,43.25,2.850006
Aveyron,12027,Bessuéjouls,216.0,44.55,2.75
Aveyron,12031,Bournazel,335.0,44.45,2.25
Aveyron,12079,Coubisou,489.0,44.55,2.75
Aveyron,12094,Entraygues-sur-Truyère,976.0,44.65,2.550003
Aveyron,12106,Gabriac,554.0,44.45,2.850006
Aveyron,12119,Laguiole,1223.0,44.65,2.850006
Aveyron,12151,Montézic,222.0,44.75,2.649994
Aveyron,12262,Sauveterre-de-Rouergue,716.0,44.25,2.350006
Bouches-du-Rhône,13064,Mollégès,2666.0,43.85,4.949997
Bouches-du-Rhône,13073,Peypin,5613.0,43.35,5.550003
Bouches-du-Rhône,13118,Coudoux,3726.0,43.55,5.25
Calvados,14022,Asnelles,622.0,49.35,-0.5499878
Calvados,14093,Branville,211.0,49.25,0.05000305
Calvados,14102,Le Breuil-en-Auge,977.0,49.25,0.25
Calvados,14111,Bucéels,444.0,49.15,-0.6500244
Calvados,14205,Cristot,220.0,49.15,-0.5499878
Calvados,14252,Estrées-la-Campagne,258.0,49.05,-0.25
Calvados,14270,Firfol,377.0,49.15,0.3500061
Calvados,14377,Longues-sur-Mer,586.0,49.35,-0.6500244
Calvados,14409,Merville-Franceville-Plage,2207.0,49.25,-0.15002441
Calvados,14499,Petiville,557.0,49.25,-0.15002441
Calvados,14512,Pontécoulant,70.0,48.85,-0.5499878
Calvados,14519,Préaux-Bocage,119.0,49.05,-0.5499878
Calvados,14536,La Rivière-Saint-Sauveur,2535.0,49.45,0.25
Calvados,14554,Le Castelet,1772.0,49.05,-0.25
Calvados,14569,Sainte-Croix-sur-Mer,241.0,49.35,-0.5499878
Calvados,14572,Saint-Denis-de-Méré,765.0,48.85,-0.4500122
Calvados,14646,Saint-Pierre-Canivet,460.0,48.95,-0.25
Calvados,14678,Soumont-Saint-Quentin,611.0,48.95,-0.25
Calvados,14752,Villers-Bocage,3130.0,49.05,-0.6500244
Cantal,15012,Arpajon-sur-Cère,6315.0,44.85,2.449997
Cantal,15032,Celoux,57.0,45.15,3.25
Cantal,15045,Chaudes-Aigues,815.0,44.85,3.050003
Cantal,15070,Fontanges,203.0,45.15,2.550003
Cantal,15093,Lapeyrugue,99.0,44.75,2.550003
Cantal,15098,Laurie,87.0,45.25,3.050003
Cantal,15146,Pailherols,131.0,44.95,2.75
Cantal,15219,Salers,316.0,45.15,2.550003
Cantal,15224,La Ségalassière,126.0,44.85,2.25
Cantal,15235,Les Ternes,570.0,45.05,3.050003
Charente,16083,Charmé,336.0,45.95,0.1499939
Charente,16110,Courcôme,789.0,45.95,0.1499939
Charente,16116,Criteuil-la-Magdeleine,400.0,45.55,-0.25
Charente,16158,Grassac,303.0,45.55,0.3500061
Charente,16203,Mainzac,121.0,45.55,0.44999695
Charente,16234,Moulidars,686.0,45.65,-0.049987793
Charente,16330,Saint-Laurent-de-Cognac,824.0,45.75,-0.3499756
Charente,16338,Saint-Médard,310.0,45.55,-0.15002441
Charente,16356,Saint-Sulpice-de-Ruffec,36.0,45.95,0.3500061
Charente,16361,Salles-de-Villefagnan,313.0,45.95,0.1499939
Charente,16369,Sigogne,971.0,45.75,-0.15002441
Eure-et-Loir,28136,Écluzelles,161.0,48.75,1.449997
Eure-et-Loir,28162,Fresnay-le-Comte,289.0,48.35,1.449997
Eure-et-Loir,28213,Lormaye,679.0,48.65,1.550003
Eure-et-Loir,28269,Morancez,1918.0,48.45,1.550003
Eure-et-Loir,28271,Morvilliers,129.0,48.65,0.94999695
Eure-et-Loir,28277,Neuvy-en-Dunois,298.0,48.25,1.550003
Eure-et-Loir,28346,Saint-Lubin-de-Cravant,56.0,48.75,1.1499939
Eure-et-Loir,28368,La Saucelle,204.0,48.65,1.050003
Eure-et-Loir,28375,Serville,364.0,48.75,1.449997
Finistère,29008,Beuzec-Cap-Sizun,1012.0,48.05,-4.549988
Finistère,29031,Clohars-Carnoët,4651.0,47.75,-3.5499878
Finistère,29033,Le Cloître-Pleyben,513.0,48.25,-3.9500122
Finistère,29045,Dirinon,2203.0,48.45,-4.25
Finistère,29051,Ergué-Gabéric,8553.0,48.05,-4.049988
Finistère,29053,Le Faou,1832.0,48.35,-4.1500244
Finistère,29060,Gouesnach,2772.0,47.95,-4.1500244
Finistère,29064,Goulven,445.0,48.65,-4.3499756
Finistère,29072,Guilvinec,2682.0,47.85,-4.25
Finistère,29073,Guimaëc,949.0,48.65,-3.75
Finistère,29077,Guissény,1983.0,48.65,-4.450012
Finistère,29082,Île-de-Batz,449.0,48.75,-4.049988
Finistère,29094,Kernouës,656.0,48.55,-4.3499756
Finistère,29109,Landunvez,1518.0,48.55,-4.75
Finistère,29139,Lopérec,879.0,48.35,-4.049988
Finistère,29156,Pencran,2146.0,48.45,-4.25
Finistère,29198,Plouider,1816.0,48.55,-4.25
Finistère,29199,Plouigneau,5057.0,48.55,-3.6500244
Finistère,29211,Plouyé,652.0,48.35,-3.75
Finistère,29220,Pont-l'Abbé,8395.0,47.85,-4.25
Finistère,29269,Saint-Thurien,1016.0,47.95,-3.6500244
Finistère,29276,Sibiril,1168.0,48.65,-4.049988
Corse-du-Sud,2A071,Casalabriva,224.0,41.95,8.649994
Corse-du-Sud,2A228,Pietrosella,1968.0,41.95,8.649994
Corse-du-Sud,2A232,Pila-Canale,277.0,41.95,8.649994
Corse-du-Sud,2A259,Rezza,67.0,42.15,8.649994
Corse-du-Sud,2A278,Serra-di-Scopamène,99.0,41.95,8.649994
Haute-Corse,2B033,Bastia,48768.0,42.65,8.649994
Haute-Corse,2B173,Muro,252.0,42.55,8.649994
Haute-Corse,2B292,Sant'Andréa-di-Bozio,61.0,42.25,8.649994
Haute-Corse,2B315,Santo-Pietro-di-Venaco,290.0,42.25,8.649994
Haute-Corse,2B356,Zalana,148.0,42.25,8.649994
Gard,30020,Aubord,2339.0,43.75,4.350006
Gard,30024,Aulas,447.0,44.05,3.550003
Gard,30085,Collias,1064.0,43.95,4.449997
Gard,30088,Combas,720.0,43.85,4.149994
Gard,30112,Fons,1734.0,43.95,4.149994
Gard,30140,Lasalle,1129.0,44.05,3.850006
Gard,30238,Saint-Bresson,68.0,43.95,3.649994
Gard,30273,Saint-Julien-de-Peyrolas,1470.0,44.25,4.550003
Gard,30312,Sauveterre,2029.0,44.05,4.850006
Gard,30329,Thoiras,442.0,44.05,3.949997
Haute-Garonne,31019,Artigue,31.0,42.85,0.6499939
Haute-Garonne,31022,Aucamville,9349.0,43.65,1.449997
Haute-Garonne,31086,Bouzin,83.0,43.15,0.8500061
Haute-Garonne,31105,Caragoudes,235.0,43.55,1.75
Haute-Garonne,31114,Castelbiague,241.0,43.05,0.94999695
Haute-Garonne,31121,Castéra-Vignoles,59.0,43.25,0.75
Haute-Garonne,31141,Ciadoux,219.0,43.25,0.75
Haute-Garonne,31167,Encausse-les-Thermes,703.0,43.05,0.75
Haute-Garonne,31172,Esparron,42.0,43.25,0.8500061
Haute-Garonne,31206,Gaillac-Toulza,1322.0,43.25,1.449997
Haute-Garonne,31300,Lieoux,127.0,43.15,0.75
Haute-Garonne,31311,La Magdelaine-sur-Tarn,1199.0,43.85,1.550003
Haute-Garonne,31325,Mascarville,183.0,43.55,1.75
Haute-Garonne,31426,Pointis-de-Rivière,845.0,43.05,0.6499939
Haute-Garonne,31428,Polastron,59.0,43.35,0.94999695
Haute-Garonne,31544,Sengouagnet,222.0,42.95,0.75
Haute-Garonne,31547,Seysses,9789.0,43.55,1.25
Haute-Garonne,31561,L'Union,12358.0,43.65,1.449997
Haute-Garonne,31581,Villaudric,1632.0,43.85,1.449997
Haute-Garonne,31582,Villefranche-de-Lauragais,4990.0,43.45,1.75
Gers,32001,Aignan,720.0,43.65,0.05000305
Gers,32012,Aubiet,1123.0,43.65,0.75
Gers,32040,Bédéchan,134.0,43.55,0.75
Gers,32077,Castelnau-d'Anglès,88.0,43.65,0.25
Gers,32094,Caupenne-d'Armagnac,440.0,43.75,-0.049987793
Gers,32096,Cazaubon,1662.0,43.95,-0.049987793
Gers,32110,Courrensan,396.0,43.85,0.25
Gers,32122,Esclassan-Labastide,342.0,43.45,0.55000305
Gers,32132,Fleurance,6012.0,43.85,0.6499939
Gers,32142,Gavarret-sur-Aulouste,139.0,43.75,0.6499939
Gers,32147,Gimont,3055.0,43.65,0.8500061
Gers,32204,Lavardens,365.0,43.75,0.55000305
Gers,32219,Lupiac,310.0,43.65,0.1499939
Gers,32241,Mas-d'Auvignon,170.0,43.85,0.55000305
Gers,32264,Monclar,223.0,43.95,-0.049987793
Gers,32311,Pergain-Taillac,335.0,44.05,0.6499939
Gers,32356,Saint-André,127.0,43.55,0.8500061
Gers,32389,Saint-Martin,450.0,43.55,0.3500061
Gers,32412,Saramon,862.0,43.55,0.75
Gers,32422,Scieurac-et-Flourès,42.0,43.55,0.25
Gers,32452,Tournecoupe,261.0,43.85,0.8500061
Gironde,33032,Bassens,7842.0,44.95,-0.5499878
Gironde,33039,Bègles,30813.0,44.85,-0.5499878
Gironde,33040,Béguey,1208.0,44.65,-0.3499756
Gironde,33044,Bellefond,214.0,44.75,-0.15002441
Gironde,33065,Bouliac,3773.0,44.85,-0.4500122
Gironde,33085,Camblanes-et-Meynac,3093.0,44.75,-0.4500122
Gironde,33206,Isle-Saint-Georges,520.0,44.75,-0.4500122
Gironde,33224,Landerrouet-sur-Ségur,102.0,44.65,-0.049987793
Gironde,33256,Ludon-Médoc,5352.0,44.95,-0.5499878
Gironde,33303,Nérigean,842.0,44.85,-0.25
Gironde,33312,Parempuyre,10142.0,44.95,-0.5499878
Gironde,33317,Périssac,1186.0,45.05,-0.3499756
Gironde,33352,La Réole,4396.0,44.55,-0.049987793
Gironde,33353,Rimons,197.0,44.65,0.05000305
Gironde,33395,Saint-Estèphe,1617.0,45.25,-0.75
Gironde,33428,Saint-Laurent-du-Plan,83.0,44.65,-0.15002441
Gironde,33443,Saint-Martin-de-Lerm,157.0,44.65,-0.049987793
Gironde,33467,Saint-Quentin-de-Caplong,246.0,44.85,0.1499939
Gironde,33482,Saint-Sulpice-de-Pommiers,263.0,44.65,-0.15002441
Gironde,33500,Samonac,457.0,45.05,-0.5499878
Hérault,34002,Adissan,1324.0,43.55,3.449997
Hérault,34033,Boisseron,2153.0,43.75,4.050003
Hérault,34073,Cers,2535.0,43.35,3.350006
Hérault,34080,Colombières-sur-Orb,480.0,43.55,3.050003
Hérault,34109,Gabian,843.0,43.55,3.25
Hérault,34135,Lespignan,3325.0,43.25,3.149994
Hérault,34155,Maureilhan,2376.0,43.35,3.149994
Hérault,34183,Nissan-lez-Enserune,4049.0,43.25,3.149994
Hérault,34205,Les Plans,305.0,43.75,3.25
Hérault,34246,Entre-Vignes,2160.0,43.75,4.050003
Hérault,34260,Saint-Gervais-sur-Mare,843.0,43.65,3.050003
Hérault,34263,Saint-Hilaire-de-Beauvoir,444.0,43.75,4.050003
Hérault,34310,Thézan-lès-Béziers,3062.0,43.45,3.149994
Hérault,34313,Tressan,684.0,43.55,3.449997
Hérault,34342,Viols-en-Laval,215.0,43.75,3.75
Ille-et-Vilaine,35009,Baguer-Morvan,1698.0,48.55,-1.75
Ille-et-Vilaine,35069,Châteaugiron,10518.0,48.05,-1.4500122
Ille-et-Vilaine,35104,Epiniac,1417.0,48.55,-1.6500244
Ille-et-Vilaine,35123,Goven,4309.0,48.05,-1.8499756
Ille-et-Vilaine,35190,Monthault,246.0,48.55,-1.1500244
Ille-et-Vilaine,35202,La Noë-Blanche,1012.0,47.85,-1.75
Ille-et-Vilaine,35337,Tinténiac,3851.0,48.35,-1.8499756
Ille-et-Vilaine,35342,Trémeheuc,348.0,48.45,-1.6500244
Tarn,81277,Saussenac,622.0,43.95,2.25
Tarn,81283,Senouillac,1124.0,43.95,1.949997
Tarn,81290,Souel,169.0,44.05,1.949997
Tarn-et-Garonne,82012,Les Barthes,580.0,44.05,1.1499939
Tarn-et-Garonne,82035,Caumont,348.0,44.05,1.050003
Tarn-et-Garonne,82048,Dieupentale,1634.0,43.85,1.25
Tarn-et-Garonne,82117,Montaigu-de-Quercy,1296.0,44.35,1.050003
Tarn-et-Garonne,82159,Saint-Cirq,563.0,44.15,1.6499939
Tarn-et-Garonne,82162,Saint-Georges,268.0,44.25,1.6499939
Tarn-et-Garonne,82170,Saint-Paul-d'Espis,557.0,44.15,1.050003
Var,83017,Belgentier,2399.0,43.25,6.050003
Var,83091,Pierrefeu-du-Var,6083.0,43.25,6.149994
Var,83096,Pourcieux,1567.0,43.45,5.75
Vaucluse,84060,Lagarde-d'Apt,30.0,43.95,5.449997
Vaucluse,84090,Peypin-d'Aigues,670.0,43.85,5.550003
Vaucluse,84105,Saignon,923.0,43.85,5.449997
Vaucluse,84122,Sarrians,5932.0,44.05,4.949997
Vendée,85002,L'Aiguillon-sur-Vie,2137.0,46.65,-1.8499756
Vendée,85016,Beaulieu-sous-la-Roche,2316.0,46.65,-1.6500244
Vendée,85019,Bellevigny,6235.0,46.75,-1.4500122
Vendée,85066,Chavagnes-les-Redoux,840.0,46.75,-0.9500122
Vendée,85071,Commequiers,3669.0,46.75,-1.8499756
Vendée,85076,Cugand,3685.0,47.05,-1.25
Vendée,85095,Froidfond,2049.0,46.85,-1.75
Vendée,85096,La Garnache,5316.0,46.95,-1.8499756
Vendée,85119,Les Landes-Genusson,2506.0,46.95,-1.1500244
Vendée,85179,Poiroux,1214.0,46.55,-1.5499878
Vendée,85216,Sainte-Gemme-la-Plaine,2063.0,46.45,-1.1500244
Vendée,85221,Saint-Gervais,2723.0,46.95,-1.9500122
Vendée,85245,Saint-Martin-des-Fontaines,170.0,46.55,-0.9500122
Vendée,85286,La Taillée,554.0,46.35,-0.9500122
Vienne,86006,Antigny,537.0,46.55,0.8500061
Vienne,86039,Brux,752.0,46.25,0.1499939
Vienne,86042,Buxeuil,913.0,46.95,0.6499939
Vienne,86074,Chiré-en-Montreuil,924.0,46.65,0.1499939
Vienne,86083,Coulombiers,1136.0,46.45,0.1499939
Vienne,86089,Cuhon,387.0,46.75,0.1499939
Vienne,86115,Jaunay-Marigny,7687.0,46.75,0.3500061
Vienne,86233,Valdivienne,2740.0,46.45,0.6499939
Vienne,86269,Ternay,189.0,47.05,-0.049987793
Haute-Vienne,87001,Aixe-sur-Vienne,5839.0,45.85,1.1499939
Haute-Vienne,87047,Compreignac,1875.0,46.05,1.25
Haute-Vienne,87087,Lussac-les-Églises,463.0,46.35,1.1499939
Haute-Vienne,87122,Razès,1173.0,46.05,1.3500061
Haute-Vienne,87126,Rochechouart,3681.0,45.85,0.8500061
Haute-Vienne,87146,Saint-Germain-les-Belles,1145.0,45.65,1.449997
Haute-Vienne,87154,Saint-Junien,11387.0,45.95,0.8500061
Vosges,88032,Ban-de-Laveline,1183.0,48.25,7.050003
Vosges,88059,Biffontaine,394.0,48.25,6.850006
Vosges,88060,Blémerey,32.0,48.35,6.050003
Vosges,88062,Blevaincourt,93.0,48.15,5.649994
Vosges,88105,Claudon,214.0,48.05,6.050003
Vosges,88167,Faucompierre,229.0,48.15,6.649994
Vosges,88220,Grignoncourt,46.0,47.95,5.949997
Vosges,88228,Haillainville,179.0,48.35,6.449997
Vosges,88266,Lépanges-sur-Vologne,833.0,48.15,6.649994
Vosges,88307,Mont-lès-Lamarche,95.0,48.05,5.75
Vosges,88325,La Neuveville-sous-Montfort,185.0,48.25,6.050003
Vosges,88350,Pleuvezain,74.0,48.35,5.949997
Vosges,88411,Saint-Baslemont,81.0,48.15,5.949997
Vosges,88433,Saint-Prancher,72.0,48.35,5.949997
Vosges,88434,Saint-Remimont,215.0,48.25,5.949997
Vosges,88459,Soncourt,43.0,48.35,5.949997
Vosges,88528,Xamontarupt,153.0,48.15,6.649994
Yonne,89054,Brannay,782.0,48.25,3.149994
Yonne,89067,Cézy,1106.0,48.05,3.350006
Yonne,89093,Chaumont,641.0,48.35,3.149994
Yonne,89139,Diges,1069.0,47.75,3.350006
Yonne,89253,Merry-sur-Yonne,191.0,47.55,3.649994
Yonne,89276,Neuvy-Sautour,874.0,48.05,3.75
Yonne,89450,Villebougis,632.0,48.25,3.149994
Yonne,89483,Voisines,514.0,48.25,3.449997
Essonne,91544,Saint-Cyr-la-Rivière,489.0,48.35,2.149994
Essonne,91587,Saulx-les-Chartreux,6583.0,48.65,2.25
Essonne,91667,Villemoisson-sur-Orge,7120.0,48.65,2.350006
Hauts-de-Seine,92020,Châtillon,36777.0,48.85,2.25
Hauts-de-Seine,92078,Villeneuve-la-Garenne,25371.0,48.95,2.350006
Seine-Saint-Denis,93045,Les Lilas,23469.0,48.85,2.449997
Val-de-Marne,94043,Le Kremlin-Bicêtre,24380.0,48.85,2.350006
Val-de-Marne,94044,Limeil-Brévannes,27999.0,48.75,2.449997
Val-de-Marne,94065,Rungis,5647.0,48.75,2.350006
Val-d'Oise,95024,Arthies,268.0,49.05,1.75
Val-d'Oise,95088,Bonneuil-en-France,1166.0,48.95,2.449997
Val-d'Oise,95280,Goussainville,30693.0,49.05,2.449997
Val-d'Oise,95298,Haravilliers,577.0,49.15,2.050003
Val-d'Oise,95436,Mours,1667.0,49.15,2.25
Val-d'Oise,95445,Nerville-la-Forêt,767.0,49.05,2.25
Guadeloupe,97120,Pointe-à-Pitre,14486.0,41.95,-5.25
Guadeloupe,97125,Saint-François,13004.0,41.95,-5.25
La Réunion,97412,Saint-Joseph,38807.0,41.95,8.649994
Île de Clipperton,98901,Île de Clipperton,,41.95,-5.25
Saône-et-Loire,71285,Martigny-le-Comte,402.0,46.55,4.350006
Saône-et-Loire,71315,Mont-lès-Seurre,186.0,46.95,5.149994
Saône-et-Loire,71370,Rigny-sur-Arroux,619.0,46.55,4.050003
Saône-et-Loire,71404,Saint-Désert,902.0,46.75,4.75
Saône-et-Loire,71430,Saint-Jean-de-Vaux,387.0,46.85,4.75
Saône-et-Loire,71455,Saint-Martin-du-Tartre,153.0,46.65,4.649994
Saône-et-Loire,71491,Saint-Yan,1152.0,46.45,4.050003
Saône-et-Loire,71526,Solutré-Pouilly,353.0,46.25,4.75
Saône-et-Loire,71528,Sornay,1975.0,46.65,5.149994
Sarthe,72011,Assé-le-Boisne,900.0,48.35,-0.049987793
Sarthe,72251,René,393.0,48.25,0.25
Sarthe,72325,Saint-Vincent-du-Lorouër,826.0,47.85,0.44999695
Sarthe,72362,Le Tronchet,168.0,48.15,0.05000305
Savoie,73049,Bonvillaret,143.0,45.55,6.350006
Savoie,73101,Doucy-en-Bauges,96.0,45.75,6.149994
Savoie,73231,Saint-Étienne-de-Cuines,1200.0,45.35,6.25
Savoie,73261,Saint-Michel-de-Maurienne,2469.0,45.25,6.449997
Savoie,73307,Valmeinier,572.0,45.15,6.550003
Haute-Savoie,74056,Chamonix-Mont-Blanc,8642.0,45.95,6.949997
Haute-Savoie,74064,Châtillon-sur-Cluses,1214.0,46.05,6.550003
Haute-Savoie,74071,Chessenaz,232.0,46.05,5.949997
Haute-Savoie,74090,Cornier,1428.0,46.05,6.25
Haute-Savoie,74098,Cuvat,1611.0,45.95,6.149994
Haute-Savoie,74174,Mégevette,593.0,46.25,6.550003
Haute-Savoie,74233,Saint-Félix,2431.0,45.85,5.949997
Haute-Savoie,74258,Samoëns,2286.0,46.05,6.75
Haute-Savoie,74281,Thonon-les-Bains,37027.0,46.35,6.449997
Haute-Savoie,74290,Vallorcine,409.0,46.05,6.850006
Haute-Savoie,74314,Vulbens,1650.0,46.15,5.949997
Seine-Maritime,76077,Bénesville,167.0,49.75,0.8500061
Seine-Maritime,76128,Bosville,586.0,49.75,0.6499939
Seine-Maritime,76165,Caudebec-lès-Elbeuf,10135.0,49.25,1.050003
Seine-Maritime,76180,Cleuville,187.0,49.75,0.6499939
Seine-Maritime,76192,Criel-sur-Mer,2596.0,50.05,1.3500061
Seine-Maritime,76222,Duclair,4020.0,49.45,0.8500061
Seine-Maritime,76299,Gerponville,383.0,49.75,0.55000305
Seine-Maritime,76353,Héberville,102.0,49.75,0.75
Seine-Maritime,76358,Le Héron,249.0,49.45,1.3500061
Seine-Maritime,76398,Louvetot,768.0,49.55,0.75
Seine-Maritime,76399,Lucy,186.0,49.75,1.449997
Seine-Maritime,76462,Neufchâtel-en-Bray,4680.0,49.75,1.449997
Seine-Maritime,76468,Nointot,1364.0,49.55,0.44999695
Seine-Maritime,76511,Preuseville,162.0,49.85,1.550003
Seine-Maritime,76519,Rainfreville,74.0,49.75,0.94999695
Seine-Maritime,76548,Ry,775.0,49.45,1.3500061
Seine-Maritime,76603,Saint-Maclou-la-Brière,468.0,49.65,0.44999695
Seine-Maritime,76630,Saint-Ouen-sous-Bailly,230.0,49.95,1.25
Seine-Maritime,76632,Saint-Pierre-Bénouville,366.0,49.75,0.94999695
Seine-Maritime,76660,Sandouville,800.0,49.45,0.25
Seine-Maritime,76735,Veules-les-Roses,520.0,49.85,0.75
Seine-et-Marne,77008,Armentières-en-Brie,1205.0,48.95,3.050003
Seine-et-Marne,77039,Boissise-la-Bertrand,1181.0,48.55,2.550003
Seine-et-Marne,77055,Brou-sur-Chantereine,4992.0,48.85,2.649994
Seine-et-Marne,77090,La Chapelle-Saint-Sulpice,240.0,48.55,3.149994
Seine-et-Marne,77239,Jouy-le-Châtel,1526.0,48.65,3.149994
Seine-et-Marne,77262,Louan-Villegruis-Fontaine,493.0,48.65,3.449997
Seine-et-Marne,77271,Maisoncelles-en-Gâtinais,137.0,48.15,2.649994
Seine-et-Marne,77294,Mitry-Mory,20627.0,48.95,2.649994
Seine-et-Marne,77317,Mormant,5222.0,48.55,2.850006
Seine-et-Marne,77323,Moussy-le-Vieux,1476.0,49.05,2.649994
Seine-et-Marne,77365,Le Plessis-Feu-Aussoux,615.0,48.75,3.050003
Seine-et-Marne,77477,Ury,864.0,48.35,2.649994
Yvelines,78013,Andelu,504.0,48.85,1.8500061
Yvelines,78077,La Boissière-École,754.0,48.65,1.6499939
Yvelines,78092,Bougival,9031.0,48.85,2.149994
Yvelines,78147,Chaufour-lès-Bonnières,466.0,49.05,1.449997
Yvelines,78164,Clairefontaine-en-Yvelines,840.0,48.65,1.949997
Yvelines,78285,Gressey,541.0,48.85,1.6499939
Yvelines,78322,Jouy-en-Josas,7928.0,48.75,2.149994
Deux-Sèvres,79034,Bessines,1828.0,46.25,-0.5499878
Deux-Sèvres,79121,Fomperron,394.0,46.45,-0.15002441
Deux-Sèvres,79123,La Forêt-sur-Sèvre,2265.0,46.75,-0.6500244
Deux-Sèvres,79125,Fors,1844.0,46.25,-0.4500122
