CODGEO;REG;DEP;LIBGEO;PMUN2021
76685;28;76;Thérouldeville;669
76686;28;76;Theuville-aux-Maillots;530
76688;28;76;Thiergeville;399
76689;28;76;Thiétreville;373
76690;28;76;Thil-Manneville;665
76691;28;76;Le Thil-Riberpré;236
76692;28;76;Thiouville;283
76693;28;76;Le Tilleul;676
76694;28;76;Tocqueville-en-Caux;141
76695;28;76;Tocqueville-les-Murs;276
76697;28;76;Torcy-le-Grand;791
76698;28;76;Torcy-le-Petit;508
76699;28;76;Le Torp-Mesnil;456
76700;28;76;Tôtes;1 575
76702;28;76;Touffreville-la-Corbeline;837
76703;28;76;Touffreville-sur-Eu;219
76705;28;76;Tourville-la-Rivière;2 568
76706;28;76;Tourville-les-Ifs;743
76707;28;76;Tourville-sur-Arques;1 193
76708;28;76;Toussaint;697
76709;28;76;Le Trait;4 780
76710;28;76;Trémauville;102
76711;28;76;Le Tréport;4 424
76712;28;76;La Trinité-du-Mont;883
76714;28;76;Les Trois-Pierres;797
76715;28;76;Trouville;626
76716;28;76;Turretot;1 550
76717;28;76;Val-de-la-Haye;708
76718;28;76;Valliquerville;1 423
76719;28;76;Valmont;867
76720;28;76;Varengeville-sur-Mer;955
76721;28;76;Varneville-Bretteville;326
76723;28;76;Vassonville;423
76724;28;76;Vatierville;131
76725;28;76;Vattetot-sous-Beaumont;580
76726;28;76;Vattetot-sur-Mer;324
76727;28;76;Vatteville-la-Rue;1 133
76728;28;76;La Vaupalière;1 192
76730;28;76;Veauville-lès-Quelles;128
76731;28;76;Vénestanville;196
76732;28;76;Butot-Vénesville;239
76733;28;76;Ventes-Saint-Rémy;223
76734;28;76;Vergetot;440
76735;28;76;Veules-les-Roses;520
76736;28;76;Veulettes-sur-Mer;277
76737;28;76;Vibeuf;614
76738;28;76;Vieux-Manoir;771
76739;28;76;Vieux-Rouen-sur-Bresle;573
76740;28;76;La Vieux-Rue;580
76741;28;76;Villainville;292
76743;28;76;Villers-Écalles;1 734
76744;28;76;Villers-sous-Foucarmont;185
76745;28;76;Villy-sur-Yères;211
76746;28;76;Vinnemerville;230
76747;28;76;Virville;344
76748;28;76;Vittefleur;657
76749;28;76;Wanchy-Capval;333
76750;28;76;Yainville;1 037
76751;28;76;Yébleron;1 278
76752;28;76;Yerville;2 584
76753;28;76;Ymare;1 212
76754;28;76;Yport;709
76755;28;76;Ypreville-Biville;555
76756;28;76;Yquebeuf;239
76757;28;76;Yvecrique;632
76758;28;76;Yvetot;11 385
76759;28;76;Yville-sur-Seine;431
77001;11;77;Achères-la-Forêt;1 154
77002;11;77;Amillis;811
77003;11;77;Amponville;346
77004;11;77;Andrezel;311
77005;11;77;Annet-sur-Marne;3 317
77006;11;77;Arbonne-la-Forêt;992
77007;11;77;Argentières;354
77008;11;77;Armentières-en-Brie;1 205
77009;11;77;Arville;135
77010;11;77;Aubepierre-Ozouer-le-Repos;946
77011;11;77;Aufferville;483
77012;11;77;Augers-en-Brie;285
77013;11;77;Aulnoy;361
77014;11;77;Avon;13 660
77015;11;77;Baby;106
77016;11;77;Bagneaux-sur-Loing;1 595
77018;11;77;Bailly-Romainvilliers;7 169
77019;11;77;Balloy;343
77020;11;77;Bannost-Villegagnon;648
77021;11;77;Barbey;153
77022;11;77;Barbizon;1 241
77023;11;77;Barcy;362
77024;11;77;Bassevelle;395
77025;11;77;Bazoches-lès-Bray;875
77026;11;77;Beauchery-Saint-Martin;364
77027;11;77;Beaumont-du-Gâtinais;1 155
77029;11;77;Beauvoir;183
77030;11;77;Bellot;774
77031;11;77;Bernay-Vilbert;961
77032;11;77;Beton-Bazoches;935
77033;11;77;Bezalles;228
77034;11;77;Blandy;775
77035;11;77;Blennes;546
77036;11;77;Boisdon;134
77037;11;77;Bois-le-Roi;5 979
77038;11;77;Boissettes;417
77039;11;77;Boissise-la-Bertrand;1 181
77040;11;77;Boissise-le-Roi;3 700
77041;11;77;Boissy-aux-Cailles;276
77042;11;77;Boissy-le-Châtel;3 285
77043;11;77;Boitron;328
77044;11;77;Bombon;944
77045;11;77;Bougligny;722
77046;11;77;Boulancourt;332
77047;11;77;Bouleurs;1 720
77048;11;77;Bourron-Marlotte;2 762
77049;11;77;Boutigny;825
77050;11;77;Bransles;525
77051;11;77;Bray-sur-Seine;2 356
77052;11;77;Bréau;360
77053;11;77;Brie-Comte-Robert;19 213
77054;11;77;La Brosse-Montceaux;730
77055;11;77;Brou-sur-Chantereine;4 992
77056;11;77;Burcy;146
77057;11;77;Bussières;561
77058;11;77;Bussy-Saint-Georges;26 571
77059;11;77;Bussy-Saint-Martin;702
77060;11;77;Buthiers;749
77061;11;77;Cannes-Écluse;2 659
77062;11;77;Carnetin;456
77063;11;77;La Celle-sur-Morin;1 251
77065;11;77;Cély;1 241
77066;11;77;Cerneux;294
77067;11;77;Cesson;11 140
77068;11;77;Cessoy-en-Montois;214
77069;11;77;Chailly-en-Bière;2 118
77070;11;77;Chailly-en-Brie;1 539
77071;11;77;Chaintreaux;831
77072;11;77;Chalautre-la-Grande;671
77073;11;77;Chalautre-la-Petite;549
77075;11;77;Chalifert;1 482
77076;11;77;Chalmaison;753
77077;11;77;Chambry;1 038
77078;11;77;Chamigny;1 378
77079;11;77;Champagne-sur-Seine;6 356
77080;11;77;Champcenest;196
77081;11;77;Champdeuil;731
77082;11;77;Champeaux;810
77083;11;77;Champs-sur-Marne;25 695
77084;11;77;Changis-sur-Marne;1 386
77085;11;77;Chanteloup-en-Brie;4 171
77086;11;77;La Chapelle-Gauthier;1 420
77087;11;77;La Chapelle-Iger;184
77088;11;77;La Chapelle-la-Reine;2 301
77089;11;77;La Chapelle-Rablais;899
77090;11;77;La Chapelle-Saint-Sulpice;240
77091;11;77;Les Chapelles-Bourbon;469
77093;11;77;La Chapelle-Moutils;420
77094;11;77;Charmentray;298
77095;11;77;Charny;1 575
77096;11;77;Chartrettes;2 543
77097;11;77;Chartronges;300
77098;11;77;Châteaubleau;361
77099;11;77;Château-Landon;3 085
77100;11;77;Le Châtelet-en-Brie;4 258
77101;11;77;Châtenay-sur-Seine;1 054
77102;11;77;Châtenoy;159
77103;11;77;Châtillon-la-Borde;222
77104;11;77;Châtres;711
77106;11;77;Chauffry;1 014
77107;11;77;Chaumes-en-Brie;3 401
77108;11;77;Chelles;54 309
77109;11;77;Chenoise-Cucharmoy;1 654
77110;11;77;Chenou;301
77111;11;77;Chessy;6 875
77112;11;77;Chevrainvilliers;254
77113;11;77;Chevru;1 047
77114;11;77;Chevry-Cossigny;3 904
77115;11;77;Chevry-en-Sereine;505
77116;11;77;Choisy-en-Brie;1 308
77117;11;77;Citry;941
77118;11;77;Claye-Souilly;12 282
77119;11;77;Clos-Fontaine;239
77120;11;77;Cocherel;622
77121;11;77;Collégien;3 334
77122;11;77;Combs-la-Ville;22 240
77123;11;77;Compans;820
77124;11;77;Conches-sur-Gondoire;1 742
77125;11;77;Condé-Sainte-Libiaire;1 438
77126;11;77;Congis-sur-Thérouanne;1 772
77127;11;77;Coubert;1 879
77128;11;77;Couilly-Pont-aux-Dames;2 100
77129;11;77;Coulombs-en-Valois;572
77130;11;77;Coulommes;532
77131;11;77;Coulommiers;15 250
77132;11;77;Coupvray;2 949
77133;11;77;Courcelles-en-Bassée;205
77134;11;77;Courchamp;150
77135;11;77;Courpalay;1 385
77136;11;77;Courquetaine;190
77137;11;77;Courtacon;243
77138;11;77;Courtomer;554
77139;11;77;Courtry;6 885
77140;11;77;Coutençon;267
77141;11;77;Coutevroult;1 194
77142;11;77;Crécy-la-Chapelle;4 779
77143;11;77;Crégy-lès-Meaux;5 354
77144;11;77;Crèvecœur-en-Brie;445
77145;11;77;Crisenoy;605
77146;11;77;Croissy-Beaubourg;1 990
77147;11;77;La Croix-en-Brie;663
77148;11;77;Crouy-sur-Ourcq;1 808
77150;11;77;Cuisy;466
77151;11;77;Dagny;281
77152;11;77;Dammarie-les-Lys;22 845
77153;11;77;Dammartin-en-Goële;11 272
77154;11;77;Dammartin-sur-Tigeaux;1 249
77155;11;77;Dampmart;3 586
77156;11;77;Darvault;907
77157;11;77;Dhuisy;323
77158;11;77;Diant;197
77159;11;77;Donnemarie-Dontilly;2 747
77161;11;77;Dormelles;790
77162;11;77;Doue;1 108
77163;11;77;Douy-la-Ramée;381
77164;11;77;Échouboulains;558
77165;11;77;Les Écrennes;610
77167;11;77;Égligny;316
77168;11;77;Égreville;2 143
77169;11;77;Émerainville;7 601
77171;11;77;Esbly;6 402
77172;11;77;Esmans;888
77173;11;77;Étrépilly;822
77174;11;77;Everly;570
77175;11;77;Évry-Grégy-sur-Yerre;3 150
77176;11;77;Faremoutiers;3 013
77177;11;77;Favières;1 239
77178;11;77;Faÿ-lès-Nemours;498
77179;11;77;Féricy;600
77180;11;77;Férolles-Attilly;1 255
77181;11;77;Ferrières-en-Brie;3 841
77182;11;77;La Ferté-Gaucher;4 820
77183;11;77;La Ferté-sous-Jouarre;9 714
77184;11;77;Flagy;602
77185;11;77;Fleury-en-Bière;656
77186;11;77;Fontainebleau;15 945
77187;11;77;Fontaine-Fourches;580
77188;11;77;Fontaine-le-Port;1 003
77190;11;77;Fontains;266
77191;11;77;Fontenailles;1 070
77192;11;77;Fontenay-Trésigny;5 757
77193;11;77;Forfry;239
77194;11;77;Forges;421
77195;11;77;Fouju;607
77196;11;77;Fresnes-sur-Marne;956
77197;11;77;Frétoy;172
77198;11;77;Fromont;236
77199;11;77;Fublaines;1 391
77200;11;77;Garentreville;122
77201;11;77;Gastins;703
77202;11;77;La Genevraye;814
77203;11;77;Germigny-l'Évêque;1 345
77204;11;77;Germigny-sous-Coulombs;205
77205;11;77;Gesvres-le-Chapitre;146
77206;11;77;Giremoutiers;187
77207;11;77;Gironville;157
77208;11;77;Gouaix;1 335
77209;11;77;Gouvernes;1 178
77210;11;77;La Grande-Paroisse;2 873
77211;11;77;Grandpuits-Bailly-Carrois;1 014
77212;11;77;Gravon;161
77214;11;77;Gressy;800
77215;11;77;Gretz-Armainvilliers;8 556
77216;11;77;Grez-sur-Loing;1 436
77217;11;77;Grisy-Suisnes;2 749
77218;11;77;Grisy-sur-Seine;107
77219;11;77;Guérard;2 655
77220;11;77;Guercheville;264
77221;11;77;Guermantes;1 148
77222;11;77;Guignes;4 414
77223;11;77;Gurcy-le-Châtel;564
77224;11;77;Hautefeuille;254
77225;11;77;La Haute-Maison;336
77226;11;77;Héricy;2 511
77227;11;77;Hermé;622
77228;11;77;Hondevilliers;259
77229;11;77;La Houssaye-en-Brie;1 675
77230;11;77;Ichy;159
77231;11;77;Isles-les-Meldeuses;799
77232;11;77;Isles-lès-Villenoy;1 140
77233;11;77;Iverny;603
77234;11;77;Jablines;683
77235;11;77;Jaignes;318
77236;11;77;Jaulnes;345
77237;11;77;Jossigny;641
77238;11;77;Jouarre;4 304
77239;11;77;Jouy-le-Châtel;1 526
77240;11;77;Jouy-sur-Morin;2 212
77241;11;77;Juilly;2 020
77242;11;77;Jutigny;537
77243;11;77;Lagny-sur-Marne;21 191
77244;11;77;Larchant;713
77245;11;77;Laval-en-Brie;395
77246;11;77;Léchelle;579
77247;11;77;Lescherolles;435
77248;11;77;Lesches;772
77249;11;77;Lésigny;7 102
77250;11;77;Leudon-en-Brie;165
77251;11;77;Lieusaint;13 808
77252;11;77;Limoges-Fourches;573
77253;11;77;Lissy;330
77254;11;77;Liverdy-en-Brie;1 306
77255;11;77;Livry-sur-Seine;2 215
77256;11;77;Lizines;183
77257;11;77;Lizy-sur-Ourcq;3 519
77258;11;77;Lognes;14 650
77259;11;77;Longperrier;2 669
77260;11;77;Longueville;1 800
77261;11;77;Lorrez-le-Bocage-Préaux;1 213
77262;11;77;Louan-Villegruis-Fontaine;493
77263;11;77;Luisetaines;230
77264;11;77;Lumigny-Nesles-Ormeaux;1 497
77265;11;77;Luzancy;1 070
77266;11;77;Machault;786
77267;11;77;La Madeleine-sur-Loing;350
77268;11;77;Magny-le-Hongre;9 064
77269;11;77;Maincy;1 833
77270;11;77;Maisoncelles-en-Brie;958
77271;11;77;Maisoncelles-en-Gâtinais;137
77272;11;77;Maison-Rouge;858
77273;11;77;Marchémoret;604
77274;11;77;Marcilly;459
77275;11;77;Les Marêts;152
77276;11;77;Mareuil-lès-Meaux;3 304
77277;11;77;Marles-en-Brie;1 843
77278;11;77;Marolles-en-Brie;412
77279;11;77;Marolles-sur-Seine;1 812
77280;11;77;Mary-sur-Marne;1 114
77281;11;77;Mauperthuis;480
77282;11;77;Mauregard;358
77283;11;77;May-en-Multien;904
77284;11;77;Meaux;55 616
77285;11;77;Le Mée-sur-Seine;20 207
77286;11;77;Meigneux;233
77287;11;77;Meilleray;502
77288;11;77;Melun;42 367
77289;11;77;Melz-sur-Seine;347
77290;11;77;Méry-sur-Marne;696
77291;11;77;Le Mesnil-Amelot;1 016
77292;11;77;Messy;1 213
77293;11;77;Misy-sur-Yonne;868
77294;11;77;Mitry-Mory;20 627
77295;11;77;Moisenay;1 371
77296;11;77;Moissy-Cramayel;18 248
77297;11;77;Mondreville;325
77298;11;77;Mons-en-Montois;443
77300;11;77;Montceaux-lès-Meaux;624
77301;11;77;Montceaux-lès-Provins;322
77302;11;77;Montcourt-Fromonville;1 925
77303;11;77;Montdauphin;234
77304;11;77;Montenils;26
77305;11;77;Montereau-Fault-Yonne;22 259
77306;11;77;Montereau-sur-le-Jard;495
77307;11;77;Montévrain;13 934
77308;11;77;Montgé-en-Goële;720
77309;11;77;Monthyon;1 749
77310;11;77;Montigny-le-Guesdier;302
77311;11;77;Montigny-Lencoup;1 384
77312;11;77;Montigny-sur-Loing;2 621
77313;11;77;Montmachoux;244
77314;11;77;Montolivet;245
77315;11;77;Montry;3 799
77316;11;77;Moret-Loing-et-Orvanne;12 581
77317;11;77;Mormant;5 222
77318;11;77;Mortcerf;1 416
77319;11;77;Mortery;140
77320;11;77;Mouroux;5 928
77321;11;77;Mousseaux-lès-Bray;661
77322;11;77;Moussy-le-Neuf;3 270
77323;11;77;Moussy-le-Vieux;1 476
77325;11;77;Mouy-sur-Seine;362
77326;11;77;Nandy;6 294
77327;11;77;Nangis;8 898
77328;11;77;Nanteau-sur-Essonne;407
77329;11;77;Nanteau-sur-Lunain;689
77330;11;77;Nanteuil-lès-Meaux;6 800
77331;11;77;Nanteuil-sur-Marne;420
77332;11;77;Nantouillet;294
77333;11;77;Nemours;13 189
77335;11;77;Chauconin-Neufmontiers;3 655
77336;11;77;Neufmoutiers-en-Brie;1 216
77337;11;77;Noisiel;15 461
77338;11;77;Noisy-Rudignon;595
77339;11;77;Noisy-sur-École;1 822
77340;11;77;Nonville;601
77341;11;77;Noyen-sur-Seine;384
77342;11;77;Obsonville;115
77343;11;77;Ocquerre;378
77344;11;77;Oissery;2 459
77345;11;77;Orly-sur-Morin;660
77347;11;77;Les Ormes-sur-Voulzie;855
77348;11;77;Ormesson;241
77349;11;77;Othis;6 739
77350;11;77;Ozoir-la-Ferrière;20 692
77352;11;77;Ozouer-le-Voulgis;1 970
77353;11;77;Paley;462
77354;11;77;Pamfou;950
77355;11;77;Paroy;176
77356;11;77;Passy-sur-Seine;44
77357;11;77;Pécy;846
77358;11;77;Penchard;1 354
77359;11;77;Perthes;2 040
77360;11;77;Pézarches;398
77361;11;77;Pierre-Levée;467
77363;11;77;Le Pin;1 548
77364;11;77;Le Plessis-aux-Bois;258
77365;11;77;Le Plessis-Feu-Aussoux;615
77366;11;77;Le Plessis-l'Évêque;292
77367;11;77;Le Plessis-Placy;288
77368;11;77;Poigny;504
77369;11;77;Poincy;764
77370;11;77;Poligny;778
77371;11;77;Pommeuse;3 015
77372;11;77;Pomponne;4 158
77373;11;77;Pontault-Combault;38 258
77374;11;77;Pontcarré;2 156
77376;11;77;Précy-sur-Marne;779
77377;11;77;Presles-en-Brie;2 313
77378;11;77;Pringy;3 558
77379;11;77;Provins;11 958
77380;11;77;Puisieux;319
77381;11;77;Quiers;656
77382;11;77;Quincy-Voisins;5 435
77383;11;77;Rampillon;831
77384;11;77;Réau;1 966
77385;11;77;Rebais;2 289
77386;11;77;Recloses;616
77387;11;77;Remauville;469
77388;11;77;Reuil-en-Brie;816
77389;11;77;La Rochette;3 870
77390;11;77;Roissy-en-Brie;23 061
77391;11;77;Rouilly;493
77392;11;77;Rouvres;1 005
77393;11;77;Rozay-en-Brie;2 819
77394;11;77;Rubelles;3 273
77395;11;77;Rumont;122
77396;11;77;Rupéreux;100
77397;11;77;Saâcy-sur-Marne;1 864
77398;11;77;Sablonnières;745
77400;11;77;Saint-Augustin;1 820
77401;11;77;Sainte-Aulde;678
77402;11;77;Saint-Barthélemy;338
77403;11;77;Saint-Brice;810
77404;11;77;Sainte-Colombe;1 793
77405;11;77;Saint-Cyr-sur-Morin;1 954
77406;11;77;Saint-Denis-lès-Rebais;1 012
77407;11;77;Saint-Fargeau-Ponthierry;14 516
77408;11;77;Saint-Fiacre;458
77409;11;77;Saint-Germain-Laval;2 828
77410;11;77;Saint-Germain-Laxis;741
77411;11;77;Saint-Germain-sous-Doue;557
77412;11;77;Saint-Germain-sur-École;377
77413;11;77;Saint-Germain-sur-Morin;3 881
77414;11;77;Saint-Hilliers;484
77415;11;77;Saint-Jean-les-Deux-Jumeaux;1 285
77416;11;77;Saint-Just-en-Brie;255
77417;11;77;Saint-Léger;249
77418;11;77;Saint-Loup-de-Naud;869
77419;11;77;Saint-Mammès;3 302
77420;11;77;Saint-Mard;3 847
77421;11;77;Saint-Mars-Vieux-Maisons;252
77423;11;77;Saint-Martin-des-Champs;657
77424;11;77;Saint-Martin-du-Boschet;270
77425;11;77;Saint-Martin-en-Bière;734
77426;11;77;Saint-Méry;333
77427;11;77;Saint-Mesmes;613
77428;11;77;Saint-Ouen-en-Brie;833
77429;11;77;Saint-Ouen-sur-Morin;530
77430;11;77;Saint-Pathus;6 358
77431;11;77;Saint-Pierre-lès-Nemours;5 416
77432;11;77;Saint-Rémy-la-Vanne;981
77433;11;77;Beautheil-Saints;2 035
77434;11;77;Saint-Sauveur-lès-Bray;361
77435;11;77;Saint-Sauveur-sur-École;1 103
77436;11;77;Saint-Siméon;908
77437;11;77;Saint-Soupplets;3 585
77438;11;77;Saint-Thibault-des-Vignes;6 266
77439;11;77;Salins;1 171
77440;11;77;Sammeron;1 143
77441;11;77;Samois-sur-Seine;2 010
77442;11;77;Samoreau;2 426
77443;11;77;Sancy;389
77444;11;77;Sancy-lès-Provins;331
77445;11;77;Savigny-le-Temple;30 510
77446;11;77;Savins;593
77447;11;77;Seine-Port;1 824
77448;11;77;Sept-Sorts;572
77449;11;77;Serris;9 706
77450;11;77;Servon;3 396
77451;11;77;Signy-Signets;602
77452;11;77;Sigy;67
77453;11;77;Sivry-Courtry;1 122
77454;11;77;Sognolles-en-Montois;359
77455;11;77;Soignolles-en-Brie;2 026
77456;11;77;Soisy-Bouy;832
77457;11;77;Solers;1 231
77458;11;77;Souppes-sur-Loing;5 114
77459;11;77;Sourdun;1 517
77460;11;77;Tancrou;334
77461;11;77;Thénisy;301
77462;11;77;Thieux;902
77463;11;77;Thomery;3 411
77464;11;77;Thorigny-sur-Marne;10 405
77465;11;77;Thoury-Férottes;643
77466;11;77;Tigeaux;376
77467;11;77;La Tombe;199
77468;11;77;Torcy;22 444
77469;11;77;Touquin;1 221
77470;11;77;Tournan-en-Brie;8 340
77471;11;77;Tousson;341
77472;11;77;La Trétoire;479
77473;11;77;Treuzy-Levelay;421
77474;11;77;Trilbardou;684
77475;11;77;Trilport;5 081
77476;11;77;Trocy-en-Multien;228
77477;11;77;Ury;864
77478;11;77;Ussy-sur-Marne;1 074
77479;11;77;Vaires-sur-Marne;13 518
77480;11;77;Valence-en-Brie;1 040
77481;11;77;Vanvillé;187
77482;11;77;Varennes-sur-Seine;3 688
77483;11;77;Varreddes;2 121
77484;11;77;Vaucourtois;286
77485;11;77;Le Vaudoué;732
77486;11;77;Vaudoy-en-Brie;887
77487;11;77;Vaux-le-Pénil;11 174
77489;11;77;Vaux-sur-Lunain;234
77490;11;77;Vendrest;682
77492;11;77;Verdelot;634
77493;11;77;Verneuil-l'Étang;3 198
77494;11;77;Vernou-la-Celle-sur-Seine;2 606
77495;11;77;Vert-Saint-Denis;8 822
77496;11;77;Vieux-Champagne;189
77498;11;77;Vignely;318
77500;11;77;Villebéon;460
77501;11;77;Villecerf;722
77504;11;77;Villemaréchal;1 082
77505;11;77;Villemareuil;387
77506;11;77;Villemer;778
77507;11;77;Villenauxe-la-Petite;439
77508;11;77;Villeneuve-le-Comte;1 870
77509;11;77;Villeneuve-les-Bordes;616
77510;11;77;Villeneuve-Saint-Denis;1 398
77511;11;77;Villeneuve-sous-Dammartin;628
77512;11;77;Villeneuve-sur-Bellot;1 136
77513;11;77;Villenoy;5 019
77514;11;77;Villeparisis;26 822
77515;11;77;Villeroy;699
77516;11;77;Ville-Saint-Jacques;828
77517;11;77;Villevaudé;2 132
77518;11;77;Villiers-en-Bière;238
77519;11;77;Villiers-Saint-Georges;1 165
77520;11;77;Villiers-sous-Grez;661
77521;11;77;Villiers-sur-Morin;2 048
77522;11;77;Villiers-sur-Seine;291
77523;11;77;Villuis;255
77524;11;77;Vimpelles;515
77525;11;77;Vinantes;381
77526;11;77;Vincy-Manœuvre;275
77527;11;77;Voinsles;577
77528;11;77;Voisenon;1 167
77529;11;77;Voulangis;1 499
77530;11;77;Voulton;304
77531;11;77;Voulx;1 632
77532;11;77;Vulaines-lès-Provins;70
77533;11;77;Vulaines-sur-Seine;2 731
77534;11;77;Yèbles;958
78003;11;78;Ablis;3 715
78005;11;78;Achères;21 368
78006;11;78;Adainville;646
78007;11;78;Aigremont;1 083
78009;11;78;Allainville;282
78010;11;78;Les Alluets-le-Roi;1 273
78013;11;78;Andelu;504
78015;11;78;Andrésy;13 230
78020;11;78;Arnouville-lès-Mantes;940
78029;11;78;Aubergenville;12 317
78030;11;78;Auffargis;1 974
78031;11;78;Auffreville-Brasseuil;655
78033;11;78;Aulnay-sur-Mauldre;1 137
78034;11;78;Auteuil;991
78036;11;78;Autouillet;636
78043;11;78;Bailly;3 650
78048;11;78;Bazainville;1 456
78049;11;78;Bazemont;1 695
78050;11;78;Bazoches-sur-Guyonne;674
78053;11;78;Béhoust;498
78057;11;78;Bennecourt;1 837
78062;11;78;Beynes;7 617
78068;11;78;Blaru;889
78070;11;78;Boinville-en-Mantois;287
78071;11;78;Boinville-le-Gaillard;604
78072;11;78;Boinvilliers;245
78073;11;78;Bois-d'Arcy;15 435
78076;11;78;Boissets;282
78077;11;78;La Boissière-École;754
78082;11;78;Boissy-Mauvoisin;632
78084;11;78;Boissy-sans-Avoir;627
78087;11;78;Bonnelles;2 123
78089;11;78;Bonnières-sur-Seine;5 038
78090;11;78;Bouafle;2 213
78092;11;78;Bougival;9 031
78096;11;78;Bourdonné;504
78104;11;78;Breuil-Bois-Robert;763
78107;11;78;Bréval;1 908
78108;11;78;Les Bréviaires;1 311
78113;11;78;Brueil-en-Vexin;683
78117;11;78;Buc;5 920
78118;11;78;Buchelay;3 340
78120;11;78;Bullion;1 914
78123;11;78;Carrières-sous-Poissy;18 316
78124;11;78;Carrières-sur-Seine;15 038
78125;11;78;La Celle-les-Bordes;825
78126;11;78;La Celle-Saint-Cloud;20 476
78128;11;78;Cernay-la-Ville;1 536
78133;11;78;Chambourcy;5 736
78138;11;78;Chanteloup-les-Vignes;10 735
78140;11;78;Chapet;1 344
78143;11;78;Châteaufort;1 515
78146;11;78;Chatou;29 649
78147;11;78;Chaufour-lès-Bonnières;466
78152;11;78;Chavenay;1 746
78158;11;78;Le Chesnay-Rocquencourt;30 924
78160;11;78;Chevreuse;5 536
78162;11;78;Choisel;534
78163;11;78;Civry-la-Forêt;357
78164;11;78;Clairefontaine-en-Yvelines;840
78165;11;78;Les Clayes-sous-Bois;17 237
78168;11;78;Coignières;4 377
78171;11;78;Condé-sur-Vesgre;1 250
78172;11;78;Conflans-Sainte-Honorine;35 926
78185;11;78;Courgent;382
78188;11;78;Cravent;417
78189;11;78;Crespières;1 702
78190;11;78;Croissy-sur-Seine;10 399
78192;11;78;Dammartin-en-Serve;1 394
78193;11;78;Dampierre-en-Yvelines;1 000
78194;11;78;Dannemarie;223
78196;11;78;Davron;282
78202;11;78;Drocourt;557
78206;11;78;Ecquevilly;4 105
78208;11;78;Élancourt;26 082
78209;11;78;Émancé;891
78217;11;78;Épône;6 585
78220;11;78;Les Essarts-le-Roi;6 775
78224;11;78;L'Étang-la-Ville;4 673
78227;11;78;Évecquemont;771
78230;11;78;La Falaise;623
78231;11;78;Favrieux;159
78233;11;78;Feucherolles;3 020
78234;11;78;Flacourt;186
78236;11;78;Flexanville;576
78237;11;78;Flins-Neuve-Église;158
78238;11;78;Flins-sur-Seine;2 424
78239;11;78;Follainville-Dennemont;2 173
78242;11;78;Fontenay-le-Fleury;13 455
78245;11;78;Fontenay-Mauvoisin;425
78246;11;78;Fontenay-Saint-Père;948
78255;11;78;Freneuse;4 285
78261;11;78;Gaillon-sur-Montcient;677
78262;11;78;Galluis;1 263
78263;11;78;Gambais;2 451
78264;11;78;Gambaiseuil;62
78265;11;78;Garancières;2 512
78267;11;78;Gargenville;7 863
78269;11;78;Gazeran;1 288
78276;11;78;Gommecourt;639
78278;11;78;Goupillières;549
78281;11;78;Goussonville;636
78283;11;78;Grandchamp;291
78285;11;78;Gressey;541
78289;11;78;Grosrouvre;895
78290;11;78;Guernes;1 075
78291;11;78;Guerville;2 124
78296;11;78;Guitrancourt;628
78297;11;78;Guyancourt;29 406
78299;11;78;Hardricourt;2 480
78300;11;78;Hargeville;434
78302;11;78;La Hauteville;163
78305;11;78;Herbeville;237
78307;11;78;Hermeray;941
78310;11;78;Houdan;3 699
78311;11;78;Houilles;33 449
78314;11;78;Issou;3 928
78317;11;78;Jambville;777
78320;11;78;Notre-Dame-de-la-Mer;707
78321;11;78;Jouars-Pontchartrain;5 814
78322;11;78;Jouy-en-Josas;7 928
78324;11;78;Jouy-Mauvoisin;557
78325;11;78;Jumeauville;613
78327;11;78;Juziers;3 976
78329;11;78;Lainville-en-Vexin;797
78334;11;78;Lévis-Saint-Nom;1 607
78335;11;78;Limay;17 626
78337;11;78;Limetz-Villez;2 025
78343;11;78;Les Loges-en-Josas;1 646
78344;11;78;Lommoye;643
78346;11;78;Longnes;1 544
78349;11;78;Longvilliers;501
78350;11;78;Louveciennes;7 563
78354;11;78;Magnanville;6 155
78356;11;78;Magny-les-Hameaux;9 385
78358;11;78;Maisons-Laffitte;23 080
