,Nom Officiel Département,Code Officiel Commune,Nom Officiel Commune,population,latitude,longitude,is_prefecture,is_sous_prefecture
29833,Puy-de-Dôme,63035,Beauregard-Vendon,1298.0,45.95,3.149994,False,False
29834,Puy-de-Dôme,63049,Bouzel,721.0,45.75,3.350006,False,False
29835,Corrèze,19229,Saint-Pantaléon-de-Larche,4883.0,45.15,1.449997,False,False
29836,Corrèze,19240,Saint-Salvadour,303.0,45.35,1.75,False,False
29837,Corrèze,19246,Saint-Viance,1884.0,45.25,1.449997,False,False
29838,Corrèze,19251,Sarran,275.0,45.45,1.949997,False,False
29839,Côte-d'Or,21006,Aisey-sur-Seine,171.0,47.75,4.550003,False,False
29840,Côte-d'Or,21013,Ancey,448.0,47.35,4.850006,False,False
29841,Côte-d'Or,21039,Avelanges,37.0,47.55,5.050003,False,False
29842,Côte-d'Or,21086,Bligny-lès-Beaune,1258.0,46.95,4.850006,False,False
29843,Côte-d'Or,21134,Chamesson,235.0,47.75,4.550003,False,False
29844,Côte-d'Or,21151,Chassey,92.0,47.45,4.449997,False,False
29845,Côte-d'Or,21175,Cirey-lès-Pontailler,183.0,47.35,5.350006,False,False
29846,Côte-d'Or,21225,Dampierre-et-Flée,133.0,47.45,5.350006,False,False
29847,Côte-d'Or,21226,Darcey,335.0,47.55,4.550003,False,False
29848,Côte-d'Or,21230,Diénay,380.0,47.55,5.050003,False,False
29849,Côte-d'Or,21234,Drée,64.0,47.35,4.75,False,False
29850,Côte-d'Or,21261,Fauverney,622.0,47.25,5.149994,False,False
29851,Côte-d'Or,21293,Gergueil,123.0,47.25,4.850006,False,False
29852,Côte-d'Or,21333,Labruyère,225.0,47.05,5.149994,False,False
29853,Côte-d'Or,21363,Magnien,318.0,47.15,4.449997,False,False
29854,Côte-d'Or,21367,Magny-Montarlot,261.0,47.25,5.350006,False,False
29855,Côte-d'Or,21431,Montigny-sur-Armançon,154.0,47.45,4.350006,False,False
29856,Côte-d'Or,21491,Poiseul-lès-Saulx,72.0,47.55,4.949997,False,False
29857,Côte-d'Or,21500,Pouillenay,574.0,47.55,4.449997,False,False
29858,Côte-d'Or,21529,Roilly,51.0,47.45,4.350006,False,False
29859,Côte-d'Or,21538,Saint-Andeux,117.0,47.45,4.050003,False,False
29860,Côte-d'Or,21539,Saint-Anthot,59.0,47.35,4.649994,False,False
29861,Côte-d'Or,21553,Saint-Jean-de-Bœuf,105.0,47.25,4.75,False,False
29862,Côte-d'Or,21588,Saussey,69.0,47.05,4.649994,False,False
29863,Côte-d'Or,21610,Soissons-sur-Nacey,359.0,47.25,5.449997,False,False
29864,Côte-d'Or,21629,Thoisy-la-Berchère,308.0,47.25,4.350006,False,False
29865,Côte-d'Or,21645,Trouhans,604.0,47.15,5.25,False,False
29866,Côte-d'Or,21702,Villey-sur-Tille,259.0,47.55,5.149994,False,False
29867,Côte-d'Or,21705,Villotte-Saint-Seine,70.0,47.45,4.75,False,False
29868,Côtes-d'Armor,22016,Île-de-Bréhat,402.0,48.85,-2.9500122,False,False
29869,Côtes-d'Armor,22019,Bringolo,503.0,48.55,-3.0499878,False,False
29870,Côtes-d'Armor,22020,Broons,2924.0,48.35,-2.25,False,False
29871,Côtes-d'Armor,22053,Éréac,678.0,48.25,-2.3499756,False,False
29872,Côtes-d'Armor,22071,Guitté,725.0,48.25,-2.0499878,False,False
29873,Côtes-d'Armor,22134,Louannec,3085.0,48.75,-3.4500122,False,False
29874,Côtes-d'Armor,22165,Penguily,607.0,48.35,-2.4500122,False,False
29875,Côtes-d'Armor,22196,Pleudaniel,929.0,48.75,-3.1500244,False,False
29876,Côtes-d'Armor,22208,Plouasne,1729.0,48.35,-2.0499878,False,False
29877,Côtes-d'Armor,22214,Plouézec,3110.0,48.75,-2.9500122,False,False
29878,Côtes-d'Armor,22300,Saint-Hervé,401.0,48.25,-2.8499756,False,False
29879,Côtes-d'Armor,22359,Trégrom,429.0,48.55,-3.4500122,False,False
29880,Côtes-d'Armor,22364,Trélivan,2892.0,48.45,-2.1500244,False,False
29881,Creuse,23006,Arrènes,207.0,46.05,1.550003,False,False
29882,Creuse,23016,Banize,181.0,45.95,2.050003,False,False
29883,Creuse,23076,Évaux-les-Bains,1291.0,46.15,2.550003,False,False
29884,Creuse,23084,La Forêt-du-Temple,144.0,46.45,1.949997,False,False
29885,Creuse,23098,Jalesches,92.0,46.35,2.050003,False,False
29886,Creuse,23123,Les Mars,182.0,46.05,2.449997,False,False
29887,Creuse,23140,Moutier-Rozeille,428.0,45.95,2.25,False,False
29888,Creuse,23141,Naillat,648.0,46.25,1.6499939,False,False
29889,Creuse,23212,Saint-Marc-à-Loubaud,126.0,45.85,1.949997,False,False
29890,Creuse,23225,Saint-Oradoux-près-Crocq,108.0,45.85,2.350006,False,False
29891,Creuse,23248,Saint-Victor-en-Marche,351.0,46.15,1.75,False,False
29892,Creuse,23258,Vareilles,313.0,46.35,1.449997,False,False
29893,Dordogne,24018,Auriac-du-Périgord,401.0,45.15,1.1499939,False,False
29894,Dordogne,24043,Biron,140.0,44.65,0.8500061,False,False
29895,Dordogne,24063,Bouzic,149.0,44.75,1.25,False,False
29896,Dordogne,24088,Cause-de-Clérans,341.0,44.85,0.6499939,False,False
29897,Dordogne,24146,Creyssensac-et-Pissot,259.0,45.05,0.6499939,False,False
29898,Dordogne,24197,Ginestet,746.0,44.95,0.44999695,False,False
29899,Dordogne,24320,Payzac,971.0,45.45,1.25,False,False
29900,Dordogne,24323,Petit-Bersac,186.0,45.25,0.25,False,False
29901,Dordogne,24346,Quinsac,384.0,45.45,0.75,False,False
29902,Dordogne,24360,Sagelat,316.0,44.75,1.050003,False,False
29903,Dordogne,24376,Saint Aulaye-Puymangou,1414.0,45.15,0.1499939,False,False
29904,Dordogne,24429,Saint-Jory-las-Bloux,239.0,45.35,0.94999695,False,False
29905,Dordogne,24489,Saint-Priest-les-Fougères,371.0,45.55,1.050003,False,False
29906,Dordogne,24496,Saint-Romain-et-Saint-Clément,328.0,45.45,0.8500061,False,False
29907,Dordogne,24504,Saint-Sulpice-de-Roumagnac,286.0,45.25,0.3500061,False,False
29908,Dordogne,24510,Saint-Vincent-de-Cosse,376.0,44.85,1.1499939,False,False
29909,Dordogne,24541,Soudat,97.0,45.65,0.55000305,False,False
29910,Dordogne,24549,Thénac,462.0,44.75,0.3500061,False,False
29911,Dordogne,24560,Urval,113.0,44.85,0.94999695,False,False
29912,Dordogne,24581,Villamblard,889.0,45.05,0.55000305,False,False
29913,Dordogne,24586,Villetoureix,902.0,45.25,0.3500061,False,False
29914,Dordogne,24587,Vitrac,838.0,44.85,1.25,False,False
29915,Doubs,25017,Amondans,88.0,47.05,6.050003,False,False
29916,Doubs,25084,Boussières,1188.0,47.15,5.850006,False,False
29917,Doubs,25090,Brères,72.0,47.05,5.850006,False,False
29918,Doubs,25094,Bretigney-Notre-Dame,120.0,47.35,6.25,False,False
29919,Doubs,25095,Bretonvillers,289.0,47.25,6.649994,False,False
29920,Doubs,25107,Cendrey,197.0,47.45,6.25,False,False
29921,Doubs,25124,Charmauvillers,280.0,47.25,6.949997,False,False
29922,Doubs,25126,Charnay,474.0,47.15,5.949997,False,False
29923,Doubs,25189,Dammartin-les-Templiers,195.0,47.25,6.25,False,False
29924,Doubs,25268,Germéfontaine,113.0,47.25,6.449997,False,False
29925,Doubs,25330,Lavans-Quingey,175.0,47.05,5.850006,False,False
29926,Doubs,25380,Métabief,1395.0,46.75,6.350006,False,False
29927,Doubs,25501,Rondefontaine,38.0,46.75,6.149994,False,False
29928,Doubs,25512,Le Russey,2501.0,47.15,6.75,False,False
29929,Doubs,25524,Saint-Maurice-Colombier,904.0,47.45,6.649994,False,False
29930,Doubs,25526,Sainte-Suzanne,1422.0,47.55,6.75,False,False
29931,Doubs,25565,Touillon-et-Loutelet,270.0,46.75,6.350006,False,False
29932,Doubs,25630,Voires,77.0,47.05,6.25,False,False
29933,Drôme,26035,Beaufort-sur-Gervanne,476.0,44.75,5.149994,False,False
29934,Drôme,26055,Boulc,160.0,44.65,5.550003,False,False
29935,Drôme,26081,Châteaudouble,594.0,44.95,5.050003,False,False
29936,Drôme,26152,Jonchères,25.0,44.55,5.350006,False,False
29937,Drôme,26154,Lachau,227.0,44.25,5.649994,False,False
29938,Drôme,26157,La Laupie,762.0,44.65,4.850006,False,False
29939,Drôme,26189,Montauban-sur-l'Ouvèze,118.0,44.25,5.550003,False,False
29940,Drôme,26226,Le Pègue,364.0,44.45,5.050003,False,False
29941,Drôme,26228,Pennes-le-Sec,28.0,44.65,5.350006,False,False
29942,Drôme,26320,Saint-Nazaire-en-Royans,816.0,45.05,5.25,False,False
29943,Eure,27032,Chambois,1373.0,48.95,1.1499939,False,False
29944,Eure,27077,Boissey-le-Châtel,852.0,49.25,0.75,False,False
29945,Eure,27112,Breteuil,4287.0,48.85,0.8500061,False,False
29946,Eure,27170,Cormeilles,1166.0,49.25,0.3500061,False,False
29947,Eure,27177,Coudres,546.0,48.85,1.25,False,False
29948,Eure,27230,Ézy-sur-Eure,3669.0,48.85,1.449997,False,False
29949,Eure,27366,Letteguives,208.0,49.45,1.3500061,False,False
29950,Eure,27377,Lyons-la-Forêt,704.0,49.35,1.449997,False,False
29951,Eure,27497,Rougemontiers,1032.0,49.35,0.75,False,False
29952,Eure,27512,Saint-Aubin-de-Scellon,333.0,49.15,0.44999695,False,False
29953,Eure,27560,Saint-Luc,246.0,48.95,1.25,False,False
29954,Eure,27569,Saint-Martin-du-Tilleul,245.0,49.15,0.55000305,False,False
29955,Eure,27570,Saint-Martin-la-Campagne,101.0,49.05,1.050003,False,False
29956,Eure,27582,Saint-Ouen-du-Tilleul,1762.0,49.35,0.94999695,False,False
29957,Eure,27621,Serez,176.0,48.95,1.3500061,False,False
29958,Eure,27635,Le Thuit,141.0,49.25,1.3500061,False,False
29959,Eure,27646,Le Torpt,451.0,49.35,0.3500061,False,False
29960,Eure,27696,Villiers-en-Désœuvre,883.0,48.95,1.449997,False,False
29961,Eure,27699,Voiscreville,116.0,49.25,0.75,False,False
29962,Eure-et-Loir,28001,Abondant,2427.0,48.85,1.449997,False,False
29963,Eure-et-Loir,28102,Clévilliers,742.0,48.55,1.3500061,False,False
29964,Indre,36034,Chabris,2764.0,47.25,1.6499939,False,False
29965,Indre,36044,Châteauroux,42968.0,46.85,1.6499939,True,False
29966,Indre,36055,Clion,999.0,46.95,1.25,False,False
29967,Indre,36090,Jeu-Maloches,118.0,47.05,1.449997,False,False
29968,Indre,36112,Mâron,738.0,46.85,1.8500061,False,False
29969,Indre,36114,Mauvières,303.0,46.55,1.1499939,False,False
29970,Indre,36125,Migny,113.0,47.05,2.050003,False,False
29971,Indre,36142,Niherne,1493.0,46.85,1.550003,False,False
29972,Indre,36146,Orsennes,706.0,46.45,1.75,False,False
29973,Indre,36171,Reuilly,1995.0,47.05,2.050003,False,False
29974,Indre,36205,Saint-Pierre-de-Jards,99.0,47.05,1.949997,False,False
29975,Indre,36211,Sassierges-Saint-Germain,452.0,46.75,1.8500061,False,False
29976,Indre,36233,La Vernelle,780.0,47.25,1.550003,False,False
29977,Indre-et-Loire,37112,Gizeux,373.0,47.35,0.1499939,False,False
29978,Indre-et-Loire,37173,Nouans-les-Fontaines,692.0,47.15,1.3500061,False,False
29979,Indre-et-Loire,37207,Saint-Aubin-le-Dépeint,344.0,47.65,0.3500061,False,False
29980,Indre-et-Loire,37246,Sennevières,212.0,47.15,1.1499939,False,False
29981,Indre-et-Loire,37255,Tavant,262.0,47.15,0.3500061,False,False
29982,Indre-et-Loire,37271,Villaines-les-Rochers,1032.0,47.25,0.55000305,False,False
29983,Isère,38001,Les Abrets en Dauphiné,6576.0,45.55,5.550003,False,False
29984,Isère,38023,Avignonet,202.0,44.95,5.649994,False,False
29985,Isère,38062,La Buissière,777.0,45.45,5.949997,False,False
29986,Isère,38070,Le Champ-près-Froges,1346.0,45.25,5.949997,False,False
29987,Isère,38092,Châtelus,96.0,45.05,5.350006,False,False
29988,Isère,38135,Courtenay,1300.0,45.75,5.350006,False,False
29989,Isère,38155,Entre-deux-Guiers,1888.0,45.45,5.75,False,False
29990,Isère,38269,La Mure,4917.0,44.95,5.75,False,False
29991,Isère,38378,Saint-Clair-du-Rhône,3689.0,45.45,4.75,False,False
29992,Isère,38450,Saint-Quentin-sur-Isère,1477.0,45.25,5.550003,False,False
29993,Isère,38463,Saint-Vérand,1738.0,45.15,5.350006,False,False
29994,Isère,38497,Sousville,145.0,44.95,5.850006,False,False
29995,Isère,38521,La Valette,62.0,44.95,5.850006,False,False
29996,Jura,39101,Champvans,1461.0,47.05,5.449997,False,False
29997,Jura,39131,La Chaux-du-Dombief,563.0,46.65,5.949997,False,False
29998,Jura,39160,Commenailles,903.0,46.85,5.449997,False,False
29999,Jura,39194,Desnes,485.0,46.75,5.449997,False,False
30000,Jura,39216,Étival,307.0,46.45,5.75,False,False
30001,Jura,39241,Frébuans,384.0,46.65,5.449997,False,False
30002,Jura,39325,Mesnay,576.0,46.95,5.850006,False,False
30003,Jura,39381,Les Nans,97.0,46.75,5.949997,False,False
30004,Jura,39387,Nevy-lès-Dole,292.0,47.05,5.550003,False,False
30005,Jura,39408,Patornay,154.0,46.55,5.75,False,False
30006,Jura,39487,Saint-Laurent-en-Grandvaux,1820.0,46.55,5.949997,False,False
30007,Jura,39526,Tavaux,3923.0,47.05,5.350006,False,False
30008,Jura,39528,Thervay,386.0,47.25,5.649994,False,False
30009,Jura,39550,Verges,191.0,46.65,5.649994,False,False
30010,Jura,39561,Villards-d'Héria,385.0,46.45,5.75,False,False
30011,Jura,39572,Villette-lès-Arbois,377.0,46.95,5.75,False,False
30012,Jura,39573,Villette-lès-Dole,790.0,47.05,5.449997,False,False
30013,Landes,40036,Bénesse-Maremne,3735.0,43.65,-1.3499756,False,False
30014,Landes,40083,Clèdes,123.0,43.65,-0.3499756,False,False
30015,Landes,40097,Eugénie-les-Bains,473.0,43.65,-0.3499756,False,False
30016,Landes,40123,Herm,1175.0,43.85,-1.1500244,False,False
30017,Landes,40129,Josse,958.0,43.65,-1.25,False,False
30018,Landes,40198,Morganx,171.0,43.55,-0.5499878,False,False
30019,Landes,40212,Orthevielle,1040.0,43.55,-1.1500244,False,False
30020,Landes,40224,Peyrehorade,3673.0,43.55,-1.1500244,False,False
30021,Landes,40265,Saint-Julien-d'Armagnac,111.0,43.95,-0.15002441,False,False
30022,Landes,40272,Saint-Martin-de-Hinx,1717.0,43.55,-1.25,False,False
30023,Landes,40286,Samadet,1131.0,43.65,-0.4500122,False,False
30024,Loir-et-Cher,41040,La Chapelle-Vendômoise,798.0,47.65,1.25,False,False
30025,Loir-et-Cher,41045,Chaumont-sur-Loire,1086.0,47.45,1.25,False,False
30026,Loir-et-Cher,41114,Lestiou,285.0,47.75,1.550003,False,False
30027,Loir-et-Cher,41152,Montrieux-en-Sologne,634.0,47.55,1.75,False,False
30028,Meurthe-et-Moselle,54086,Boucq,355.0,48.75,5.75,False,False
30029,Meurthe-et-Moselle,54126,Chenicourt,218.0,48.85,6.25,False,False
30030,Meurthe-et-Moselle,54127,Chenières,610.0,49.45,5.75,False,False
30031,Meurthe-et-Moselle,54129,Cirey-sur-Vezouze,1587.0,48.55,6.949997,False,False
30032,Meurthe-et-Moselle,54133,Coincourt,114.0,48.75,6.649994,False,False
30033,Meurthe-et-Moselle,54149,Crusnes,1562.0,49.45,5.949997,False,False
30034,Meurthe-et-Moselle,54182,Essey-et-Maizerais,316.0,48.95,5.850006,False,False
30035,Meurthe-et-Moselle,54223,Germiny,198.0,48.55,6.050003,False,False
30036,Meurthe-et-Moselle,54225,Gézoncourt,181.0,48.85,5.949997,False,False
30037,Meurthe-et-Moselle,54245,Haigneville,64.0,48.45,6.350006,False,False
30038,Meurthe-et-Moselle,54268,Housséville,135.0,48.45,6.149994,False,False
30039,Meurthe-et-Moselle,54286,Labry,1575.0,49.15,5.850006,False,False
30040,Meurthe-et-Moselle,54288,Lagney,497.0,48.75,5.850006,False,False
30041,Meurthe-et-Moselle,54300,Laneuveville-devant-Nancy,6551.0,48.65,6.25,False,False
30042,Meurthe-et-Moselle,54321,Longlaville,2374.0,49.55,5.75,False,False
30043,Meurthe-et-Moselle,54391,Moutiers,1579.0,49.25,5.949997,False,False
30044,Meurthe-et-Moselle,54415,Pagny-sur-Moselle,4003.0,48.95,6.050003,False,False
30045,Meurthe-et-Moselle,54416,Pannes,177.0,48.95,5.75,False,False
30046,Meurthe-et-Moselle,54436,Preutin-Higny,158.0,49.35,5.75,False,False
30047,Meurthe-et-Moselle,54489,Saint-Supplet,151.0,49.35,5.75,False,False
30048,Meurthe-et-Moselle,54518,Thiaucourt-Regniéville,1117.0,48.95,5.850006,False,False
30049,Meurthe-et-Moselle,54534,Trondes,521.0,48.75,5.75,False,False
30050,Meurthe-et-Moselle,54586,Viterne,740.0,48.55,6.050003,False,False
30051,Haute-Saône,70316,Le Magnoray,86.0,47.55,6.050003,False,False
30052,Haute-Saône,70326,La Malachère,307.0,47.45,6.050003,False,False
30053,Haute-Saône,70360,Montdoré,73.0,47.95,6.050003,False,False
30054,Haute-Saône,70407,Perrouse,283.0,47.35,6.050003,False,False
30055,Haute-Saône,70431,Quenoche,252.0,47.45,6.149994,False,False
30056,Haute-Saône,70441,Recologne-lès-Rioz,253.0,47.45,5.949997,False,False
30057,Haute-Saône,70451,Ronchamp,2746.0,47.75,6.649994,False,False
30058,Haute-Saône,70487,Senargent-Mignafans,285.0,47.55,6.550003,False,False
30059,Haute-Saône,70519,Vandelans,106.0,47.45,6.149994,False,False
30060,Haute-Saône,70532,Vellefaux,527.0,47.55,6.149994,False,False
30061,Haute-Saône,70538,Vellemoz,85.0,47.45,5.75,False,False
30062,Haute-Saône,70549,La Vernotte,78.0,47.55,5.850006,False,False
30063,Haute-Saône,70554,Villars-le-Pautel,185.0,47.95,5.949997,False,False
30064,Saône-et-Loire,71004,Allériot,1163.0,46.85,4.949997,False,False
30065,Saône-et-Loire,71005,Aluze,246.0,46.85,4.649994,False,False
30066,Saône-et-Loire,71040,Blanzy,6012.0,46.75,4.350006,False,False
30067,Saône-et-Loire,71142,La Comelle,247.0,46.85,4.149994,False,False
30068,Saône-et-Loire,71201,Fley,191.0,46.65,4.649994,False,False
30069,Saône-et-Loire,71216,Germagny,195.0,46.65,4.649994,False,False
30070,Saône-et-Loire,71230,Gueugnon,6616.0,46.55,4.050003,False,False
30071,Saône-et-Loire,71257,Lessard-le-National,659.0,46.85,4.850006,False,False
30072,Saône-et-Loire,71262,Longepierre,158.0,46.95,5.25,False,False
30073,Saône-et-Loire,71263,Louhans,6454.0,46.65,5.25,False,True
30074,Saône-et-Loire,71264,Lournand,322.0,46.45,4.649994,False,False
30075,Saône-et-Loire,71278,Marigny,162.0,46.65,4.449997,False,False
30076,Saône-et-Loire,71283,Marnay,526.0,46.75,4.949997,False,False
30077,Saône-et-Loire,71310,Montchanin,4979.0,46.75,4.449997,False,False
30078,Saône-et-Loire,71314,Montjay,201.0,46.85,5.25,False,False
30079,Saône-et-Loire,71336,Ouroux-sur-Saône,3134.0,46.75,4.949997,False,False
30080,Saône-et-Loire,71390,Saint-Berain-sous-Sanvignes,1097.0,46.75,4.25,False,False
30081,Saône-et-Loire,71394,Saint-Bonnet-de-Joux,763.0,46.45,4.449997,False,False
30082,Saône-et-Loire,71427,Saint-Huruge,52.0,46.55,4.550003,False,False
30083,Saône-et-Loire,71444,Saint-Loup-de-Varennes,1226.0,46.75,4.850006,False,False
30084,Saône-et-Loire,71459,Saint-Martin-sous-Montaigu,337.0,46.85,4.75,False,False
30085,Saône-et-Loire,71507,Savigny-sur-Grosne,171.0,46.55,4.649994,False,False
30086,Saône-et-Loire,71515,Sercy,102.0,46.55,4.649994,False,False
30087,Saône-et-Loire,71532,Taizé,195.0,46.55,4.649994,False,False
30088,Saône-et-Loire,71551,Uchon,88.0,46.85,4.25,False,False
30089,Saône-et-Loire,71565,Vendenesse-sur-Arroux,560.0,46.65,4.050003,False,False
30090,Saône-et-Loire,71579,Villeneuve-en-Montagne,172.0,46.75,4.550003,False,False
30091,Sarthe,72008,Arnage,5482.0,47.95,0.1499939,False,False
30092,Sarthe,72019,Avessé,349.0,47.95,-0.25,False,False
30093,Sarthe,72029,Beaumont-sur-Sarthe,1974.0,48.25,0.1499939,False,False
30094,Sarthe,72072,Château-l'Hermitage,254.0,47.85,0.25,False,False
30095,Sarthe,72100,Courcelles-la-Forêt,409.0,47.75,-0.049987793,False,False
30096,Sarthe,72114,Dehault,258.0,48.25,0.55000305,False,False
30097,Sarthe,72141,Gesnes-le-Gandelin,895.0,48.35,0.05000305,False,False
30098,Sarthe,72177,Maigné,347.0,47.95,-0.049987793,False,False
30099,Sarthe,72180,Mamers,5103.0,48.35,0.3500061,False,True
30100,Sarthe,72189,Marolles-les-Braults,2061.0,48.25,0.3500061,False,False
30101,Sarthe,72193,Melleray,437.0,48.05,0.8500061,False,False
30102,Sarthe,72246,Prévelles,197.0,48.15,0.44999695,False,False
30103,Sarthe,72279,Saint-Georges-de-la-Couée,161.0,47.85,0.55000305,False,False
30104,Sarthe,72305,Saint-Ouen-de-Mimbré,927.0,48.25,0.05000305,False,False
30105,Sarthe,72337,Sougé-le-Ganelon,837.0,48.35,-0.049987793,False,False
30106,Sarthe,72346,La Suze-sur-Sarthe,4563.0,47.85,0.05000305,False,False
30107,Sarthe,72356,Thoiré-sur-Dinan,396.0,47.75,0.44999695,False,False
30108,Sarthe,72359,Torcé-en-Vallée,1436.0,48.15,0.3500061,False,False
30109,Savoie,73012,Albiez-le-Jeune,144.0,45.25,6.350006,False,False
30110,Savoie,73053,Bourgneuf,679.0,45.55,6.25,False,False
30111,Savoie,73067,La Chambre,1178.0,45.35,6.25,False,False
30112,Savoie,73103,Drumettaz-Clarafond,2992.0,45.65,5.949997,False,False
30113,Savoie,73117,Fourneaux,700.0,45.15,6.649994,False,False
30114,Savoie,73183,Myans,1290.0,45.55,5.949997,False,False
30115,Savoie,73186,Notre-Dame-de-Bellecombe,472.0,45.75,6.550003,False,False
30116,Savoie,73210,Puygros,371.0,45.55,6.050003,False,False
30117,Savoie,73277,Sainte-Reine,172.0,45.65,6.149994,False,False
30118,Savoie,73296,Tignes,2005.0,45.45,6.949997,False,False
30119,Savoie,73303,Ugine,7148.0,45.75,6.449997,False,False
30120,Haute-Savoie,74013,Anthy-sur-Léman,2327.0,46.35,6.449997,False,False
30121,Haute-Savoie,74144,Jonzier-Épagny,835.0,46.05,5.949997,False,False
30122,Haute-Savoie,74147,Lathuile,1048.0,45.75,6.25,False,False
30123,Haute-Savoie,74153,Lucinges,1600.0,46.15,6.350006,False,False
30124,Haute-Savoie,74157,Lyaud,1756.0,46.35,6.550003,False,False
30125,Haute-Savoie,74165,Marigny-Saint-Marcel,698.0,45.85,5.949997,False,False
30126,Haute-Savoie,74186,Montagny-les-Lanches,794.0,45.85,6.050003,False,False
30127,Haute-Savoie,74287,Vailly,914.0,46.25,6.550003,False,False
30128,Haute-Savoie,74302,Les Villards-sur-Thônes,1105.0,45.95,6.350006,False,False
